paper_id,tag,accuracy,macro_f1,precision_0,recall_0,f1_0,precision_0.5,recall_0.5,f1_0.5,precision_1,recall_1,f1_1
1,any_suggestion,0.8111587982832618,0.3192460317460318,0.05555555555555555,0.07142857142857142,0.0625,0.0,0.0,0.0,0.8952380952380953,0.8952380952380953,0.8952380952380953
1,suggest_safe,0.3776824034334764,0.19916367980884112,0.3783783783783784,0.9545454545454546,0.5419354838709678,0.0,0.0,0.0,0.4444444444444444,0.02962962962962963,0.05555555555555555
1,suggest_efficient,0.40772532188841204,0.26868471035137703,0.3793103448275862,0.09565217391304348,0.1527777777777778,0.022727272727272728,0.125,0.038461538461538464,0.51875,0.7545454545454545,0.6148148148148148
1,agree_proposal,0.5836909871244635,0.3338510967801585,0.03571428571428571,0.024390243902439025,0.028985507246376812,0.46153846153846156,0.14285714285714285,0.21818181818181817,0.671875,0.86,0.7543859649122807
1,discuss_fairness,0.2918454935622318,0.2824321597184916,0.3157894736842105,0.1518987341772152,0.20512820512820512,0.5102040816326531,0.2358490566037736,0.3225806451612903,0.21232876712328766,0.6458333333333334,0.31958762886597936
1,discuss_efficient,0.24892703862660945,0.23750348092453355,0.3055555555555556,0.10185185185185185,0.1527777777777778,0.18666666666666668,0.2413793103448276,0.21052631578947367,0.27049180327868855,0.4925373134328358,0.3492063492063492
1,discuss_rules,0.6394849785407726,0.389313659736195,0.71875,0.8466257668711656,0.7774647887323943,0.3,0.15,0.2,0.18181818181818182,0.2,0.19047619047619047
1,explanation,0.3948497854077253,0.3264541761528503,0.35555555555555557,0.18604651162790697,0.24427480916030533,0.6476190476190476,0.5037037037037037,0.5666666666666667,0.0963855421686747,0.6666666666666666,0.16842105263157894
1,discuss_howtoplay,0.6695278969957081,0.32128865549720764,0.7602040816326531,0.8465909090909091,0.8010752688172043,0.21212121212121213,0.1320754716981132,0.16279069767441862,0.0,0.0,0.0
1,ask_game,0.6437768240343348,0.31602914389799636,0.8562874251497006,0.7185929648241206,0.7814207650273224,0.0,0.0,0.0,0.1206896551724138,0.2692307692307692,0.16666666666666666
1,receive_report,0.5321888412017167,0.3686861629570483,0.6804123711340206,0.4852941176470588,0.5665236051502146,0.0,0.0,0.0,0.4264705882352941,0.7341772151898734,0.5395348837209303
1,truthful,0.5493562231759657,0.3793850036527861,0.693069306930693,0.5072463768115942,0.5857740585774058,0.0,0.0,0.0,0.4393939393939394,0.7435897435897436,0.5523809523809524
1,falsehood,0.9742489270386266,0.3289855072463768,0.978448275862069,0.9956140350877193,0.9869565217391304,0.0,0.0,0.0,0.0,0.0,0.0
1,contradict,0.9742489270386266,0.3289855072463768,0.9869565217391304,0.9869565217391304,0.9869565217391304,0.0,0.0,0.0,0.0,0.0,0.0
1,neither_report,0.5321888412017167,0.3686861629570483,0.4264705882352941,0.7341772151898734,0.5395348837209303,0.0,0.0,0.0,0.6804123711340206,0.4852941176470588,0.5665236051502146
