paper_id,tag,accuracy,macro_f1,precision_0,recall_0,f1_0,precision_0.5,recall_0.5,f1_0.5,precision_1,recall_1,f1_1
1,any_suggestion,0.8197424892703863,0.32035999808511656,0.05263157894736842,0.07142857142857142,0.06060606060606061,0.0,0.0,0.0,0.8962264150943396,0.9047619047619048,0.9004739336492891
1,suggest_safe,0.38197424892703863,0.21271929824561406,0.375,0.9204545454545454,0.5328947368421053,0.0,0.0,0.0,0.47058823529411764,0.05925925925925926,0.10526315789473684
1,suggest_efficient,0.3776824034334764,0.2537893864013267,0.34285714285714286,0.10434782608695652,0.16,0.025,0.125,0.041666666666666664,0.47468354430379744,0.6818181818181818,0.5597014925373134
1,agree_proposal,0.5879828326180258,0.33838487094301045,0.034482758620689655,0.024390243902439025,0.02857142857142857,0.6,0.14285714285714285,0.23076923076923078,0.6701030927835051,0.8666666666666667,0.7558139534883721
1,discuss_fairness,0.30042918454935624,0.28684503901895203,0.3055555555555556,0.13924050632911392,0.19130434782608696,0.5,0.2358490566037736,0.32051282051282054,0.23129251700680273,0.7083333333333334,0.3487179487179487
1,discuss_efficient,0.2918454935622318,0.28228896304535905,0.3783783783783784,0.12962962962962962,0.19310344827586207,0.23376623376623376,0.3103448275862069,0.26666666666666666,0.3025210084033613,0.5373134328358209,0.3870967741935484
1,discuss_rules,0.6394849785407726,0.38307454459904555,0.7106598984771574,0.8588957055214724,0.7777777777777778,0.25925925925925924,0.11666666666666667,0.16091954022988506,0.2222222222222222,0.2,0.21052631578947367
1,explanation,0.3948497854077253,0.33569705322190674,0.3829787234042553,0.20930232558139536,0.2706766917293233,0.6435643564356436,0.48148148148148145,0.5508474576271186,0.10588235294117647,0.75,0.18556701030927836
1,discuss_howtoplay,0.6824034334763949,0.3271167148235706,0.76,0.8636363636363636,0.8085106382978723,0.25,0.1320754716981132,0.1728395061728395,0.0,0.0,0.0
1,ask_game,0.630901287553648,0.31263515600865,0.8484848484848485,0.7035175879396985,0.7692307692307693,0.0,0.0,0.0,0.12280701754385964,0.2692307692307692,0.1686746987951807
1,receive_report,0.5450643776824035,0.3767094017094017,0.6826923076923077,0.5220588235294118,0.5916666666666667,0.0,0.0,0.0,0.43410852713178294,0.7088607594936709,0.5384615384615384
1,truthful,0.5493562231759657,0.37837801787381614,0.6822429906542056,0.5289855072463768,0.5959183673469388,0.0,0.0,0.0,0.4365079365079365,0.7051282051282052,0.5392156862745098
1,falsehood,0.9699570815450643,0.3282498184458969,0.9783549783549783,0.9912280701754386,0.9847494553376906,0.0,0.0,0.0,0.0,0.0,0.0
1,contradict,0.9828326180257511,0.33044733044733043,0.9870689655172413,0.9956521739130435,0.9913419913419913,0.0,0.0,0.0,0.0,0.0,0.0
1,neither_report,0.5450643776824035,0.3767094017094017,0.43410852713178294,0.7088607594936709,0.5384615384615384,0.0,0.0,0.0,0.6826923076923077,0.5220588235294118,0.5916666666666667
