paper_id,tag,accuracy,cohen_kappa,krippendorff_alpha,macro_f1,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1
1,any_suggestion,0.9022556390977443,-0.04851425106124929,-0.05138339920948454,0.4743083003952569,0.0,0.0,0.0,0.9375,0.96,0.9486166007905138
1,suggest_safe,0.45864661654135336,-0.0016736401673640433,-0.09315068493150691,0.4534246575342466,0.3978494623655914,0.6981132075471698,0.5068493150684932,0.6,0.3,0.4
1,suggest_efficient,0.48120300751879697,0.003041825095057127,-0.19298017549561264,0.4035099122521937,0.5333333333333333,0.11428571428571428,0.18823529411764706,0.4745762711864407,0.8888888888888888,0.6187845303867403
1,agree_proposal,0.7142857142857143,0.01940240589833142,-0.07440476190476142,0.46279761904761907,0.3333333333333333,0.05555555555555555,0.09523809523809523,0.7322834645669292,0.9587628865979382,0.8303571428571429
1,discuss_fairness,0.48120300751879697,0.10091113941412755,-0.15252747252747278,0.4237362637362638,0.9166666666666666,0.13924050632911392,0.24175824175824176,0.4380165289256198,0.9814814814814815,0.6057142857142858
1,discuss_efficient,0.39097744360902253,-0.0658949243098843,-0.32631578947368434,0.3368421052631579,0.4375,0.08860759493670886,0.14736842105263157,0.38461538461538464,0.8333333333333334,0.5263157894736842
1,discuss_rules,0.5714285714285714,-0.009857466364726397,-0.13717842946073655,0.4314107852696317,0.8987341772151899,0.5916666666666667,0.7135678391959799,0.09259259259259259,0.38461538461538464,0.14925373134328357
1,explanation,0.2631578947368421,0.03208079607901382,-0.5043859649122804,0.24780701754385964,1.0,0.07547169811320754,0.14035087719298245,0.216,1.0,0.35526315789473684
1,discuss_howtoplay,0.6616541353383458,0.043471312130413886,-0.0603242094073877,0.4698378952963061,0.9438202247191011,0.6774193548387096,0.7887323943661971,0.09090909090909091,0.4444444444444444,0.1509433962264151
1,ask_game,0.5338345864661654,0.006506024096385565,-0.12465902891434788,0.43767048554282595,0.875,0.5431034482758621,0.6702127659574468,0.13114754098360656,0.47058823529411764,0.20512820512820512
1,receive_report,0.45864661654135336,0.09540903079539009,-0.1052631578947365,0.4473684210526315,0.8076923076923077,0.23863636363636365,0.3684210526315789,0.37383177570093457,0.8888888888888888,0.5263157894736842
1,truthful,0.48120300751879697,0.05225653206650838,-0.03782866836301979,0.4810856658184902,0.7021276595744681,0.375,0.4888888888888889,0.36046511627906974,0.6888888888888889,0.4732824427480916
1,falsehood,0.9924812030075187,0.0,-0.0037735849056586,0.4981132075471698,1.0,0.9924812030075187,0.9962264150943396,0.0,0.0,0.0
1,contradict,0.849624060150376,0.0,-0.0813008130081303,0.45934959349593496,1.0,0.849624060150376,0.9186991869918699,0.0,0.0,0.0
1,neither_report,0.45864661654135336,0.09540903079539009,-0.1052631578947365,0.4473684210526315,0.37383177570093457,0.8888888888888888,0.5263157894736842,0.8076923076923077,0.23863636363636365,0.3684210526315789
