paper_id,tag,accuracy,cohen_kappa,krippendorff_alpha,macro_f1,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1
1,any_suggestion,0.9642857142857143,0.0,-0.018181818181817633,0.4909090909090909,0.0,0.0,0.0,0.9642857142857143,1.0,0.9818181818181818
1,suggest_safe,0.39285714285714285,-0.008474576271186418,-0.22838709677419344,0.3858064516129032,0.3181818181818182,0.7777777777777778,0.45161290322580644,0.6666666666666666,0.21052631578947367,0.32
1,suggest_efficient,0.39285714285714285,-0.14423076923076916,-0.4358974358974357,0.28205128205128205,0.0,0.0,0.0,0.4230769230769231,0.8461538461538461,0.5641025641025641
1,agree_proposal,0.7142857142857143,-0.1200000000000001,-0.1666666666666663,0.4166666666666667,0.0,0.0,0.0,0.7692307692307693,0.9090909090909091,0.8333333333333334
1,discuss_fairness,0.4642857142857143,0.05405405405405406,-0.26696832579185514,0.36651583710407243,1.0,0.0625,0.11764705882352941,0.4444444444444444,1.0,0.6153846153846154
1,discuss_efficient,0.42857142857142855,-0.08212560386473444,-0.3099415204678364,0.3450292397660819,0.3333333333333333,0.06666666666666667,0.1111111111111111,0.44,0.8461538461538461,0.5789473684210527
1,discuss_rules,0.5714285714285714,-0.030674846625766916,-0.1428571428571428,0.4285714285714286,0.8823529411764706,0.6,0.7142857142857143,0.09090909090909091,0.3333333333333333,0.14285714285714285
1,explanation,0.10714285714285714,0.0,-0.806451612903226,0.0967741935483871,0.0,0.0,0.0,0.10714285714285714,1.0,0.1935483870967742
1,discuss_howtoplay,0.6428571428571429,0.0,-0.2173913043478255,0.391304347826087,1.0,0.6428571428571429,0.782608695652174,0.0,0.0,0.0
1,ask_game,0.7142857142857143,0.09677419354838712,0.026086956521739646,0.5130434782608696,0.95,0.7307692307692307,0.8260869565217391,0.125,0.5,0.2
1,receive_report,0.35714285714285715,0.027027027027026973,-0.2923076923076924,0.35384615384615387,0.8571428571428571,0.2608695652173913,0.4,0.19047619047619047,0.8,0.3076923076923077
1,truthful,0.39285714285714285,-0.11214953271028039,-0.2952380952380951,0.35238095238095235,0.75,0.391304347826087,0.5142857142857142,0.125,0.4,0.19047619047619047
1,falsehood,1.0,,1.0,1.0,1.0,1.0,1.0,,,
1,contradict,0.8214285714285714,0.0,-0.09803921568627394,0.45098039215686275,1.0,0.8214285714285714,0.9019607843137255,0.0,0.0,0.0
1,neither_report,0.39285714285714285,0.10526315789473684,-0.22838709677419344,0.3858064516129032,0.19047619047619047,1.0,0.32,1.0,0.2916666666666667,0.45161290322580644
