paper_id,tag,accuracy,cohen_kappa,krippendorff_alpha,macro_f1,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1
1,any_suggestion,0.9022556390977443,-0.04851425106124929,0.5156278229448961,0.4743083003952569,0.0,0.0,0.0,0.9375,0.96,0.9486166007905138
1,suggest_safe,0.6240601503759399,0.11427810335641986,0.5686397196846452,0.5153061224489797,0.5882352941176471,0.18867924528301888,0.2857142857142857,0.6293103448275862,0.9125,0.7448979591836735
1,suggest_efficient,0.46616541353383456,-0.05473025801407361,0.4492199158865825,0.4617839840410374,0.49019607843137253,0.35714285714285715,0.4132231404958678,0.45121951219512196,0.5873015873015873,0.5103448275862069
1,agree_proposal,0.6917293233082706,0.022934957892850938,0.5474473373263252,0.4871626069782752,0.3076923076923077,0.1111111111111111,0.16326530612244897,0.7333333333333333,0.9072164948453608,0.8110599078341014
1,discuss_fairness,0.5338345864661654,0.1697543294401932,0.23776957591547254,0.5070540411286466,0.8695652173913043,0.25316455696202533,0.39215686274509803,0.4636363636363636,0.9444444444444444,0.6219512195121951
1,discuss_efficient,0.48872180451127817,-0.1190299430833952,0.4842505854800937,0.42904040404040406,0.5567010309278351,0.6835443037974683,0.6136363636363636,0.3055555555555556,0.2037037037037037,0.24444444444444444
1,discuss_rules,0.7969924812030075,0.16430067488945765,0.275293481618783,0.5761831700696329,0.926605504587156,0.8416666666666667,0.8820960698689956,0.20833333333333334,0.38461538461538464,0.2702702702702703
1,explanation,0.5939849624060151,-0.005037783375314797,0.07810754471432346,0.48582474226804123,0.7954545454545454,0.660377358490566,0.7216494845360825,0.2,0.3333333333333333,0.25
1,discuss_howtoplay,0.8270676691729323,-0.007243990780375409,0.1045340325576315,0.49228215767634853,0.9316239316239316,0.8790322580645161,0.9045643153526971,0.0625,0.1111111111111111,0.08
1,ask_game,0.7518796992481203,0.09224405377456057,0.4675625579240037,0.5422880383773073,0.8878504672897196,0.8189655172413793,0.852017937219731,0.19230769230769232,0.29411764705882354,0.23255813953488372
1,receive_report,0.48872180451127817,0.12432223082881488,0.48882215548882213,0.48378995433789956,0.8125,0.29545454545454547,0.43333333333333335,0.38613861386138615,0.8666666666666667,0.5342465753424658
1,truthful,0.5488721804511278,0.17219917012448138,0.5492694968282672,0.5486425339366516,0.7916666666666666,0.4318181818181818,0.5588235294117647,0.4117647058823529,0.7777777777777778,0.5384615384615384
1,falsehood,1.0,,,1.0,1.0,1.0,1.0,,,
1,contradict,0.8796992481203008,0.0,-0.024064171122994527,0.468,1.0,0.8796992481203008,0.936,0.0,0.0,0.0
1,neither_report,0.48872180451127817,0.12432223082881488,0.44268731296159025,0.48378995433789956,0.38613861386138615,0.8666666666666667,0.5342465753424658,0.8125,0.29545454545454547,0.43333333333333335
