paper_id,tag,accuracy,cohen_kappa,krippendorff_alpha,macro_f1,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1
1,any_suggestion,0.8947368421052632,-0.054360135900339834,-0.055555555555553804,0.4722222222222222,0.0,0.0,0.0,0.937007874015748,0.952,0.9444444444444444
1,suggest_safe,0.44360902255639095,0.03072680716958831,-0.19557823129251695,0.4022108843537415,0.40869565217391307,0.8867924528301887,0.5595238095238095,0.6666666666666666,0.15,0.24489795918367346
1,suggest_efficient,0.5864661654135338,0.15929203539823011,0.14509437269911774,0.5725471863495588,0.5862068965517241,0.7285714285714285,0.6496815286624203,0.5869565217391305,0.42857142857142855,0.4954128440366973
1,agree_proposal,0.6992481203007519,0.014449796220822653,-0.051383399209485425,0.47430830039525695,0.3,0.08333333333333333,0.13043478260869565,0.7317073170731707,0.9278350515463918,0.8181818181818182
1,discuss_fairness,0.48872180451127817,0.08480064764217765,-0.07359924026590692,0.46320037986704654,0.72,0.22784810126582278,0.34615384615384615,0.4351851851851852,0.8703703703703703,0.5802469135802469
1,discuss_efficient,0.45864661654135336,-0.06613226452905807,-0.08571428571428541,0.45714285714285713,0.5573770491803278,0.43037974683544306,0.4857142857142857,0.375,0.5,0.42857142857142855
1,discuss_rules,0.7518796992481203,0.07111111111111112,0.04845528455284587,0.5242276422764228,0.9142857142857143,0.8,0.8533333333333334,0.14285714285714285,0.3076923076923077,0.1951219512195122
1,explanation,0.44360902255639095,0.07343249858783663,-0.13126436781609208,0.4343678160919541,0.8636363636363636,0.3584905660377358,0.5066666666666667,0.23595505617977527,0.7777777777777778,0.3620689655172414
1,discuss_howtoplay,0.7518796992481203,-0.04824456651540476,-0.08571428571428608,0.45714285714285713,0.9252336448598131,0.7983870967741935,0.8571428571428571,0.038461538461538464,0.1111111111111111,0.05714285714285714
1,ask_game,0.6240601503759399,0.06496062992125984,-0.007575757575757347,0.4962121212121212,0.8928571428571429,0.646551724137931,0.75,0.16326530612244897,0.47058823529411764,0.24242424242424243
1,receive_report,0.5714285714285714,0.19564986737400525,0.13974468085106395,0.5698723404255319,0.7924528301886793,0.4772727272727273,0.5957446808510638,0.425,0.7555555555555555,0.544
1,truthful,0.5864661654135338,0.10079901659495993,0.09941520467836251,0.5497076023391813,0.6987951807228916,0.6590909090909091,0.6783625730994152,0.4,0.4444444444444444,0.42105263157894735
1,falsehood,1.0,,1.0,1.0,1.0,1.0,1.0,,,
1,contradict,0.7744360902255639,0.0,-0.1271186440677965,0.4364406779661017,1.0,0.7744360902255639,0.8728813559322034,0.0,0.0,0.0
1,neither_report,0.5714285714285714,0.19564986737400525,0.13974468085106395,0.5698723404255319,0.425,0.7555555555555555,0.544,0.7924528301886793,0.4772727272727273,0.5957446808510638
