paper_id,tag,accuracy,cohen_kappa,krippendorff_alpha,macro_f1,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1
1,any_suggestion,0.9642857142857143,0.0,-0.018181818181817633,0.4909090909090909,0.0,0.0,0.0,0.9642857142857143,1.0,0.9818181818181818
1,suggest_safe,0.6785714285714286,0.07352941176470595,-0.01818181818181852,0.49090909090909096,0.5,0.1111111111111111,0.18181818181818182,0.6923076923076923,0.9473684210526315,0.8
1,suggest_efficient,0.5714285714285714,0.15577889447236182,0.13846153846153852,0.5692307692307692,0.6363636363636364,0.4666666666666667,0.5384615384615384,0.5294117647058824,0.6923076923076923,0.6
1,agree_proposal,0.7142857142857143,-0.1200000000000001,-0.1666666666666663,0.4166666666666667,0.0,0.0,0.0,0.7692307692307693,0.9090909090909091,0.8333333333333334
1,discuss_fairness,0.5357142857142857,0.1651376146788992,-0.03556187766714092,0.4822190611664296,1.0,0.1875,0.3157894736842105,0.48,1.0,0.6486486486486487
1,discuss_efficient,0.42857142857142855,-0.14871794871794863,-0.14871794871794863,0.4256410256410257,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.38461538461538464,0.38461538461538464,0.38461538461538464
1,discuss_rules,0.8214285714285714,0.35185185185185175,0.33806146572104,0.6690307328605201,0.9545454545454546,0.84,0.8936170212765957,0.3333333333333333,0.6666666666666666,0.4444444444444444
1,explanation,0.4642857142857143,0.03669724770642213,-0.1948790896159318,0.40256045519203415,0.9166666666666666,0.44,0.5945945945945946,0.125,0.6666666666666666,0.21052631578947367
1,discuss_howtoplay,0.8928571428571429,0.0,-0.056603773584905204,0.4716981132075472,1.0,0.8928571428571429,0.9433962264150944,0.0,0.0,0.0
1,ask_game,0.8571428571428571,0.26315789473684215,0.2533333333333334,0.6266666666666667,0.9583333333333334,0.8846153846153846,0.92,0.25,0.5,0.3333333333333333
1,receive_report,0.5,0.12107623318385641,-0.04812834224598905,0.47593582887700536,0.9090909090909091,0.43478260869565216,0.5882352941176471,0.23529411764705882,0.8,0.36363636363636365
1,truthful,0.4642857142857143,0.01869158878504662,-0.1428571428571428,0.42857142857142855,0.8333333333333334,0.43478260869565216,0.5714285714285714,0.1875,0.6,0.2857142857142857
1,falsehood,1.0,,1.0,1.0,1.0,1.0,1.0,,,
1,contradict,0.9642857142857143,0.0,-0.018181818181817633,0.4909090909090909,1.0,0.9642857142857143,0.9818181818181818,0.0,0.0,0.0
1,neither_report,0.5357142857142857,0.19469026548672563,0.00952380952380949,0.5047619047619047,0.23529411764705882,1.0,0.38095238095238093,1.0,0.4583333333333333,0.6285714285714286
