paper_id,tag,accuracy,cohen_kappa,krippendorff_alpha,macro_f1,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1
1,any_suggestion,0.8947368421052632,-0.054360135900339834,-0.055555555555553804,0.4722222222222222,0.0,0.0,0.0,0.937007874015748,0.952,0.9444444444444444
1,suggest_safe,0.5639097744360902,0.1344254937163376,0.12181238615664858,0.5609061930783242,0.463768115942029,0.6037735849056604,0.5245901639344263,0.671875,0.5375,0.5972222222222222
1,suggest_efficient,0.5714285714285714,0.1370517928286853,0.13582217155884868,0.5679110857794243,0.5866666666666667,0.6285714285714286,0.6068965517241379,0.5517241379310345,0.5079365079365079,0.5289256198347108
1,agree_proposal,0.6992481203007519,0.09616038056405041,0.07058001397624081,0.5352900069881202,0.3888888888888889,0.19444444444444445,0.25925925925925924,0.7478260869565218,0.8865979381443299,0.8113207547169812
1,discuss_fairness,0.49624060150375937,0.11395048225116844,-0.08717135362654815,0.45641432318672603,0.8333333333333334,0.189873417721519,0.30927835051546393,0.4434782608695652,0.9444444444444444,0.6035502958579881
1,discuss_efficient,0.45864661654135336,-0.08423913043478248,-0.09315068493150691,0.4534246575342466,0.5522388059701493,0.46835443037974683,0.5068493150684932,0.36363636363636365,0.4444444444444444,0.4
1,discuss_rules,0.7293233082706767,-0.03681247293200518,-0.05929203539823025,0.47035398230088493,0.8962264150943396,0.7916666666666666,0.8407079646017699,0.07407407407407407,0.15384615384615385,0.1
1,explanation,0.42857142857142855,0.03402140672782861,-0.1666666666666663,0.41666666666666663,0.8260869565217391,0.3584905660377358,0.5,0.21839080459770116,0.7037037037037037,0.3333333333333333
1,discuss_howtoplay,0.8421052631578947,0.08034244320052675,0.07286307053941887,0.5364315352697095,0.9401709401709402,0.8870967741935484,0.9128630705394191,0.125,0.2222222222222222,0.16
1,ask_game,0.6390977443609023,0.02055845351334773,-0.0330097087378638,0.483495145631068,0.8777777777777778,0.6810344827586207,0.7669902912621359,0.13953488372093023,0.35294117647058826,0.2
1,receive_report,0.5789473684210527,0.2061394159027925,0.154020899591095,0.5770104497955475,0.7962962962962963,0.48863636363636365,0.6056338028169014,0.43037974683544306,0.7555555555555555,0.5483870967741935
1,truthful,0.6165413533834586,0.1388853624476324,0.1388306989144925,0.5694153494572463,0.7078651685393258,0.7159090909090909,0.711864406779661,0.4318181818181818,0.4222222222222222,0.42696629213483145
1,falsehood,1.0,,1.0,1.0,1.0,1.0,1.0,,,
1,contradict,0.7443609022556391,0.0,-0.14655172413793016,0.4267241379310345,1.0,0.7443609022556391,0.853448275862069,0.0,0.0,0.0
1,neither_report,0.5789473684210527,0.2061394159027925,0.154020899591095,0.5770104497955475,0.43037974683544306,0.7555555555555555,0.5483870967741935,0.7962962962962963,0.48863636363636365,0.6056338028169014
