paper_id,tag,accuracy,cohen_kappa,krippendorff_alpha,macro_f1,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1
1,any_suggestion,0.9642857142857143,0.0,-0.018181818181817633,0.4909090909090909,0.0,0.0,0.0,0.9642857142857143,1.0,0.9818181818181818
1,suggest_safe,0.39285714285714285,-0.053097345132743445,-0.21583652618135396,0.39208173690932313,0.3,0.6666666666666666,0.41379310344827586,0.625,0.2631578947368421,0.37037037037037035
1,suggest_efficient,0.4642857142857143,-0.01941747572815533,-0.1948790896159318,0.40256045519203415,0.5,0.13333333333333333,0.21052631578947367,0.4583333333333333,0.8461538461538461,0.5945945945945946
1,agree_proposal,0.7142857142857143,-0.1200000000000001,-0.1666666666666663,0.4166666666666667,0.0,0.0,0.0,0.7692307692307693,0.9090909090909091,0.8333333333333334
1,discuss_fairness,0.4642857142857143,0.05405405405405406,-0.26696832579185514,0.36651583710407243,1.0,0.0625,0.11764705882352941,0.4444444444444444,1.0,0.6153846153846154
1,discuss_efficient,0.42857142857142855,-0.08212560386473444,-0.3099415204678364,0.3450292397660819,0.3333333333333333,0.06666666666666667,0.1111111111111111,0.44,0.8461538461538461,0.5789473684210527
1,discuss_rules,0.6428571428571429,0.14110429447852757,0.04761904761904756,0.5238095238095237,0.9411764705882353,0.64,0.7619047619047619,0.18181818181818182,0.6666666666666666,0.2857142857142857
1,explanation,0.10714285714285714,0.0,-0.806451612903226,0.0967741935483871,0.0,0.0,0.0,0.10714285714285714,1.0,0.1935483870967742
1,discuss_howtoplay,0.6785714285714286,0.0,-0.19148936170212805,0.40425531914893614,1.0,0.6785714285714286,0.8085106382978723,0.0,0.0,0.0
1,ask_game,0.75,0.125,0.07328605200945604,0.5366430260047281,0.9523809523809523,0.7692307692307693,0.851063829787234,0.14285714285714285,0.5,0.2222222222222222
1,receive_report,0.39285714285714285,0.11194029850746279,-0.21583652618135396,0.39208173690932313,1.0,0.2608695652173913,0.41379310344827586,0.22727272727272727,1.0,0.37037037037037035
1,truthful,0.39285714285714285,-0.025862068965517127,-0.2542819499341238,0.3728590250329381,0.8,0.34782608695652173,0.48484848484848486,0.16666666666666666,0.6,0.2608695652173913
1,falsehood,1.0,,1.0,1.0,1.0,1.0,1.0,,,
1,contradict,0.8571428571428571,0.0,-0.07692307692307665,0.46153846153846156,1.0,0.8571428571428571,0.9230769230769231,0.0,0.0,0.0
1,neither_report,0.35714285714285715,0.08695652173913049,-0.2923076923076924,0.35384615384615387,0.18181818181818182,1.0,0.3076923076923077,1.0,0.25,0.4
